,ID,Name,Age,Nationality,Club,Value,Wage,Preferred Foot,Joined,
7570,226542,D. Martínez,28,Colombia,Patriotas Boyacá FC,€750K,€1K,Right,"Dec 21, 2015",
7571,199407,D. Post,29,Netherlands,VVV-Venlo,€700K,€4K,Right,"Jul 22, 2013",
7572,214767,L. Balbi,29,Argentina,Extremadura UD,€675K,€3K,Left,"Jul 18, 2018",
7573,234735,A. Jovanović,25,Serbia,SD Huesca,€825K,€6K,Right,"Aug 28, 2018",
7574,237039,L. Lamprou,20,Greece,Fortuna Sittard,€1.4M,€3K,Right,"Jan 1, 2017",
7575,241135,J. Collins,23,Nigeria,SC Paderborn 07,€1M,€4K,Left,"Sep 6, 2017",
7576,216048,G. Vargas,34,Chile,Curicó Unido,€475K,€2K,Right,"Jun 14, 2017",
7577,173040,A. Bonnet,31,France,Le Havre AC,€775K,€4K,Left,"Aug 1, 2009",
7578,189936,R. Ruiter,31,Netherlands,Sunderland,€550K,€5K,Right,"Aug 2, 2017",
7579,193264,P. Farkas,25,Austria,FC Red Bull Salzburg,€925K,€12K,Right,"Jul 1, 2017",
7580,192241,R. Grant,27,Australia,Sydney FC,€825K,€4K,Right,"Sep 1, 2009",
7581,198642,D. Ulvestad,29,Norway,Kristiansund BK,€700K,€2K,Right,"Jan 1, 2013",
7582,202994,Han Kyo Won,28,Korea Republic,Jeonbuk Hyundai Motors,€900K,€5K,Right,"Jan 5, 2014",
7583,212467,H. Marín,25,Mexico,Guadalajara,€975K,€12K,Left,"Jan 1, 2012",
7584,224243,D. Dos Santos,21,Netherlands,Heracles Almelo,€1.2M,€3K,Right,"Aug 30, 2018",
7585,232691,Kim Min Hyeok,26,Korea Republic,Sagan Tosu,€925K,€2K,Right,"Jan 1, 2014",
7586,196339,M. Titsch Rivero,28,Germany,SV Wehen Wiesbaden,€900K,€4K,Left,"Sep 5, 2018",
7587,205044,S. Maier,24,Germany,VfL Bochum 1848,€1.2M,€7K,Right,"Jul 1, 2018",
7588,207860,A. Maund,27,United States,Vancouver Whitecaps FC,€850K,€3K,Right,"Aug 11, 2017",
7589,163828,A. Le Fondre,31,England,Sydney FC,€800K,€5K,Right,"Aug 17, 2018",
7590,188916,H. Eyjólfsson,27,Iceland,,€0,€0,Right,,
7591,198133,L. Bacuna,26,Curacao,Reading,€1M,€13K,Right,"Aug 13, 2017",
7592,205045,N. Röseler,26,Germany,VVV-Venlo,€900K,€3K,Right,"Jul 1, 2016",
7593,211189,B. Meccariello,27,Italy,Lecce,€875K,€2K,Right,,
7594,222197,Bai Jiajun,27,China PR,Shanghai Greenland Shenhua FC,€825K,€6K,Right,"Jul 4, 2012",
7595,236533,R. Glatzel,24,Germany,1. FC Heidenheim 1846,€1.2M,€6K,Right,"Jul 1, 2017",
7596,178421,C. Cortés,34,Chile,CD Palestino,€450K,€2K,Left,"Jan 11, 2018",
7597,225270,I. Jeraldino,22,Chile,Audax Italiano,€1.3M,€2K,Right,"Aug 27, 2014",
7598,205559,N. Dicko,26,Mali,Hull City,€1.1M,€12K,Right,"Aug 29, 2017",
7599,232695,F. Sbuttoni,29,Argentina,Atlético Tucumán,€700K,€5K,Left,"Jul 27, 2017",
7600,236279,I. Conté,22,Guinea,Chamois Niortais Football Club,€1.1M,€3K,Right,,
7601,173815,M. Bostwick,30,England,Lincoln City,€675K,€8K,Right,"Jul 20, 2017",
7602,240631,A. Settembrini,26,Italy,Cittadella,€1M,€2K,Right,"Jul 1, 2017",
7603,242935,A. Modiba,22,South Africa,,€0,€0,Left,,
7604,205048,K. Vollmann,24,Germany,SV Sandhausen,€1.1M,€3K,Right,"Jan 20, 2016",
7605,208120,K. Przybyłko,25,Poland,Philadelphia Union,€1.2M,€4K,Right,"Sep 16, 2018",
7606,216568,Mario Barco,25,Spain,Cádiz CF,€1.2M,€5K,Right,"Jul 2, 2018",
7607,220152,Y. Baraye,26,Senegal,Parma,€1.1M,€17K,Right,"Aug 30, 2015",
7608,156920,O. Werner,33,Belgium,Royal Excel Mouscron,€450K,€4K,Right,"Dec 12, 2017",
7609,223736,R. Rotman,29,Slovenia,Kayserispor,€700K,€6K,Right,"Jul 28, 2018",
7610,224504,I. Poblete,23,Chile,Unión Española,€1.3M,€2K,Right,"Jul 21, 2014",
7611,228600,Javi Jiménez,22,Spain,Gimnàstic de Tarragona,€1.2M,€3K,Left,"Aug 3, 2017",
7612,189944,L. Gassama,28,Senegal,Göztepe SK,€700K,€9K,Right,"Jul 1, 2018",
7613,193272,S. Şahin-Radlinger,25,Austria,SK Brann,€825K,€9K,Right,,
7614,216313,A. Miljković,28,Serbia,Miedź Legnica,€700K,€2K,Right,"Nov 1, 2018",
7615,169721,M. Richards,30,England,Aston Villa,€675K,€8K,Right,"Jul 1, 2015",
7616,198394,A. Kačaniklić,26,Sweden,FC Nantes,€950K,€10K,Left,"Jul 1, 2016",
7617,200698,N. Marsman,27,Netherlands,FC Utrecht,€725K,€6K,Right,"Jul 1, 2017",
7618,224250,D. Roßbach,25,Germany,Karlsruher SC,€900K,€3K,Left,"Jul 1, 2018",
7619,229882,Eduardo Henrique,23,Brazil,Os Belenenses,€1.1M,€3K,Right,"Aug 23, 2013",
7620,238074,R. James,18,England,Wigan Athletic,€1.6M,€8K,Right,"Mar 3, 2017",
7621,184058,J. Mabokgwane,30,South Africa,Orlando Pirates,€575K,€1K,Right,"Jul 13, 2016",
7622,199419,Y. Court,28,France,Stade Brestois 29,€900K,€4K,Left,"Jul 1, 2018",
7623,229883,O. Duarte,22,Colombia,Atlético Nacional,€1.4M,€2K,Left,"Jul 30, 2018",
7624,237051,M. Turay,23,Sierra Leone,Sint-Truidense VV,€1.2M,€5K,Right,"Aug 8, 2018",
7625,177915,D. Capelli,32,Italy,Padova,€525K,€2K,Right,"Jul 2, 2018",
7626,188411,Bruno Perone,30,Brazil,Real Zaragoza,€675K,€4K,Right,"Jan 31, 2018",
7627,200700,A. Merkel,26,Kazakhstan,Heracles Almelo,€1.1M,€4K,Right,"Jul 27, 2018",
7628,152828,Ibson,34,Brazil,Minnesota United FC,€270K,€3K,Right,"Jan 23, 2017",
7629,234492,J. Gamonal,28,Chile,Club Deportes Temuco,€750K,€1K,Right,"Jan 1, 2015",
7630,176636,K. Vacek,31,Czech Republic,Odense Boldklub,€775K,€6K,Right,"Aug 23, 2018",
7631,177404,S. Fürstner,30,Germany,Eintracht Braunschweig,€675K,€3K,Right,"Jul 1, 2018",
7632,205565,D. Bulthuis,28,Netherlands,SC Heerenveen,€725K,€4K,Left,"Jan 10, 2018",
7633,208637,M. Lais,27,Germany, SSV Jahn Regensburg,€875K,€5K,Right,"Aug 11, 2015",
7634,210429,B. Addae,25,Ghana,Ascoli,€1.1M,€2K,Right,"Jul 18, 2014",
7635,225533,C. Bedia,22,Ivory Coast,SV Zulte-Waregem,€1.2M,€6K,Left,,
7636,228349,M. Vojvoda,23,Kosovo,Royal Excel Mouscron,€1M,€4K,Right,"Jul 1, 2016",
7637,228861,S. Iljutcenko,27,Russia,MSV Duisburg,€950K,€4K,Right,"Jul 1, 2015",
7638,239613,M. Pessina,21,Italy,Atalanta,€1.9M,€8K,Left,"Jul 7, 2017",
7639,246013,H. Calcaterra,29,Peru,,€0,€0,Right,,
7640,208894,F. Bednarek,25,Poland,SC Heerenveen,€800K,€3K,Right,"Jul 19, 2018",
7641,237310,D. Mitchell,21,England,Heart of Midlothian,€1.5M,€24K,Left,,
7642,214271,A. Salazar,25,Chile,CD Universidad de Concepción,€825K,€3K,Right,,
7643,176895,M. Pinto,34,Chile,CD O'Higgins,€375K,€2K,Right,"Jun 17, 2016",
7644,181247,D. Pudil,32,Czech Republic,Sheffield Wednesday,€525K,€10K,Left,"Jul 28, 2016",
7645,189439,L. Castiglia,29,Italy,US Salernitana 1919,€850K,€2K,Left,"Jul 8, 2018",
7646,214784,J. Pereyra Díaz,27,Argentina,Club Atlético Lanús,€800K,€7K,Right,"Jul 1, 2018",
7647,218880,S. Marreh,22,Gambia,KAS Eupen,€925K,€13K,Right,,
7648,239104,A. Pizzorno,25,Uruguay,Unión Española,€800K,€2K,Left,"Jun 13, 2017",
7649,203265,T. Blackett,24,England,Reading,€800K,€9K,Left,"Aug 22, 2016",
7650,165889,Park Chu Young,32,Korea Republic,FC Seoul,€600K,€3K,Right,"Mar 10, 2015",
7651,235521,Carbonell,20,Spain,CF Reus Deportiu,€1.1M,€2K,Right,"Jul 27, 2017",
7652,186881,J. Holland,29,Australia,LASK Linz,€600K,€4K,Right,"Jul 1, 2017",
7653,202754,C. Râpă,28,Romania,Cracovia,€600K,€3K,Right,"Jul 31, 2018",
7654,207618,D. Fällman,28,Sweden,Hammarby IF,€725K,€2K,Right,"Feb 16, 2018",
7655,216834,M. Perez,27,France,Clermont Foot 63,€725K,€3K,Right,"Jul 1, 2017",
7656,233730,Y. Meité,22,Ivory Coast,Reading,€1M,€11K,Left,"Jul 29, 2016",
7657,238594,A. Dej,26,Poland, SSV Jahn Regensburg,€925K,€4K,Right,"Jul 1, 2018",
7658,189186,A. Shinnie,28,Scotland,Luton Town,€775K,€4K,Right,"Jul 1, 2018",
7659,137987,J. Lotiès,33,France,KAS Eupen,€300K,€4K,Right,"Jul 1, 2017",
7660,214019,D. Giraldo,26,Colombia,Deportivo Cali,€750K,€1K,Right,"Dec 21, 2015",
7661,212228,I. Toney,22,England,Peterborough United,€1.2M,€4K,Right,"Aug 9, 2018",
7662,238084,Choi Jae Hyeon,24,Korea Republic,Jeonnam Dragons,€1M,€3K,Left,"Jan 1, 2017",
7663,243716,S. van der Water,21,Netherlands,Heracles Almelo,€1.2M,€3K,Left,"Jul 1, 2018",
7664,188164,J. Baxter,26,England,Oldham Athletic,€900K,€6K,Right,"Jul 1, 2018",
7665,190724,M. Pourié,27,Germany,Karlsruher SC,€825K,€3K,Right,"Jan 29, 2018",
7666,208645,J. Moore-Taylor,24,England,Milton Keynes Dons,€925K,€5K,Left,"Jun 19, 2018",
7667,212997,E. Zejnullahu,23,Kosovo,1. FC Union Berlin,€1M,€9K,Right,"Feb 1, 2013",
7668,229637,G. Akkan,23,Turkey,Çaykur Rizespor,€900K,€3K,Right,"Jul 1, 2015",
7669,199686,G. Saunders,29,England,Envigado FC,€600K,€1K,Right,"Jul 1, 2015",
7670,207622,M. Bjørnbak,26,Norway,FK Bodø/Glimt,€825K,€2K,Right,"Jan 8, 2016",
7671,224774,H. Çinemre,24,Turkey,Göztepe SK,€925K,€7K,Right,"Jul 25, 2017",
7672,227847,M. James,24,Canada,,€0,€0,Right,,
7673,169479,R. Griffiths,30,Australia,Melbourne City FC,€575K,€4K,Right,"Jul 19, 2018",
7674,182023,Deng Xiaofei,35,China PR,Chongqing Dangdai Lifan FC SWM Team,€180K,€2K,Right,"Jan 1, 2016",
7675,192007,M. Zúñiga,25,Mexico,Cruz Azul,€1M,€9K,Right,"Jul 12, 2018",
7676,210184,A. Al Qarni,34,Saudi Arabia,Al Ittihad,€300K,€9K,Left,"Aug 20, 2015",
7677,229128,T. Lorch,24,South Africa,Orlando Pirates,€950K,€1K,Right,"Jan 27, 2017",
7678,229384,N. Hammann,30,Germany,1. FC Magdeburg,€575K,€5K,Right,"Jan 26, 2016",
7679,243976,Catena,23,Spain,CF Reus Deportiu,€900K,€3K,Right,"Jul 2, 2018",
7680,228873,L. Marengo,26,Netherlands,SK Brann,€825K,€2K,Right,"Aug 18, 2017",
7681,229129,L. Memela,30,South Africa,Orlando Pirates,€725K,€1K,Right,"Jun 24, 2015",
7682,172041,T. Mikkelsen,31,Denmark,Brisbane Roar,€675K,€3K,Right,"Jun 5, 2018",
7683,204042,M. Perrotta,24,Italy,Pescara,€925K,€2K,Left,"Jul 6, 2016",
7684,215818,E. Hyndman,22,United States,Hibernian,€1.2M,€16K,Right,,
7685,217610,Mamadu Candé,26,Guinea Bissau,Santa Clara,€650K,€2K,Left,"Jul 1, 2018",
7686,224010,José Suárez,22,Spain,Girona FC,€1M,€6K,Right,"Jul 8, 2017",
7687,233226,T. Nara,24,Japan,Kawasaki Frontale,€875K,€3K,Right,"Jan 1, 2016",
7688,173834,N. Eardley,29,Wales,Lincoln City,€575K,€7K,Right,"Aug 3, 2017",
7689,189962,W. Moke,30,DR Congo,Atiker Konyaspor,€575K,€6K,Right,"Jul 10, 2017",
7690,200715,A. Davies,25,Wales,Barnsley,€725K,€3K,Right,"Jun 13, 2014",
7691,206603,C. Lade,28,United States,New York Red Bulls,€600K,€3K,Right,"Jan 1, 2011",
7692,183819,R. Feltscher,27,Venezuela,LA Galaxy,€625K,€3K,Right,"Jan 4, 2018",
7693,187915,E. Kujović,30,Sweden,Fortuna Düsseldorf,€725K,€11K,Right,"Jul 19, 2017",
7694,194059,M. Chrapek,26,Poland,Śląsk Wrocław,€800K,€3K,Right,"Jun 22, 2017",
7695,204044,M. Kobylański,24,Poland,SC Preußen Münster,€1M,€2K,Right,"Jul 1, 2017",
7696,231948,B. Hines-Ike,23,United States,KV Kortrijk,€900K,€4K,Right,"Jul 29, 2018",
7697,233484,A. Campbell,19,Scotland,Motherwell,€1M,€1K,Right,"Jul 1, 2014",
7698,212493,S. Kaikai,22,England,Crystal Palace,€1M,€14K,Right,"Dec 1, 2012",
7699,221197,F. Onyedinma,21,Nigeria,Wycombe Wanderers,€1.1M,€4K,Right,,
7700,244749,N. Aguerd,22,Morocco,Dijon FCO,€975K,€4K,Left,"Jul 1, 2018",
7701,184845,Wellington,30,Brazil,Vissel Kobe,€725K,€3K,Right,"Jan 1, 2018",
7702,216078,F. Raičević,24,Montenegro,Livorno,€1M,€2K,Right,"Aug 28, 2018",
7703,224014,M. Szwoch,25,Poland,Wisła Płock,€975K,€3K,Right,"Jun 16, 2018",
7704,167694,M. Connolly,30,England,Cardiff City,€550K,€13K,Right,"Aug 21, 2012",
7705,233486,R. Le Normand,21,France,Real Sociedad,€1.2M,€6K,Right,"Jul 4, 2016",
7706,187150,W. Buckley,28,England,Bolton Wanderers,€775K,€4K,Right,"Jul 1, 2017",
7707,197391,L. Vilsvik,29,Norway,Strømsgodset IF,€575K,€2K,Right,"Jan 1, 2009",
7708,201999,J. Flanagan,25,England,Rangers FC,€825K,€14K,Right,"Jul 1, 2018",
7709,223759,V. Yurchenko,24,Ukraine,Vejle Boldklub,€1M,€4K,Right,"Sep 27, 2018",
7710,245263,A. Stephens,23,Panama,Santa Clara,€975K,€2K,Right,"Jan 1, 2018",
7711,183823,Héctor Verdés,34,Spain,CF Rayo Majadahonda,€230K,€3K,Right,"Jul 20, 2018",
7712,186127,C. Evans,29,Wales,Fleetwood Town,€750K,€6K,Right,,
7713,204816,M. Koch,23,Netherlands,NAC Breda,€900K,€3K,Right,"Jul 3, 2017",
7714,231184,Guruzeta,21,Spain,Athletic Club de Bilbao,€1.3M,€6K,Right,"Jul 1, 2016",
7715,235280,J. Aja,25,Uruguay,Vancouver Whitecaps FC,€800K,€3K,Right,"Feb 24, 2018",
7716,236304,Josema,22,Spain,FC Sochaux-Montbéliard,€975K,€3K,Right,,
7717,209937,Quini,28,Spain,Granada CF,€600K,€3K,Right,"Jul 1, 2017",
7718,221713,D. Lovitz,26,United States,Montreal Impact,€725K,€3K,Left,"Feb 28, 2017",
7719,232209,José Kanté,27,Guinea,Legia Warszawa,€825K,€4K,Right,"Jul 1, 2018",
7720,236817,H. Maïga,22,Ivory Coast,FC Metz,€1.2M,€8K,Right,,
7721,172561,M. Lumb,30,Denmark,AC Horsens,€550K,€4K,Left,"Aug 31, 2018",
7722,238609,B. Koïta,24,Niger,Amiens SC,€1M,€6K,Right,"Jul 1, 2017",
7723,200466,V. Eicher,27,Germany,1. FC Heidenheim 1846,€625K,€4K,Left,"Jan 18, 2017",
7724,156434,F. Rodríguez,36,Mexico,Lobos BUAP,€100K,€6K,Right,,
7725,201491,D. Lafferty,29,Northern Ireland,Sheffield United,€575K,€5K,Left,"Jan 13, 2017",
7726,202771,J. Newell,25,England,Rotherham United,€900K,€11K,Left,"Aug 5, 2015",
7727,203795,B. Romo,29,Chile,CD Antofagasta,€600K,€2K,Right,"Jun 14, 2017",
7728,211732,T. Thiele,26,Germany,1. FC Kaiserslautern,€900K,€3K,Right,"Jul 1, 2018",
7729,222484,D. Mesenhöler,22,Germany,MSV Duisburg,€850K,€2K,Right,"Jul 1, 2018",
7730,234004,Tomás Nuninho,34,Brazil,Santos,€230K,€6K,Left,"Jan 1, 2018",
7731,244756,A. Saroka,26,Belarus,Sporting Lokeren,€975K,€6K,Right,"Jul 21, 2018",
7732,184084,M. Dreyer,29,France,Amiens SC,€600K,€5K,Right,"Jul 3, 2018",
7733,204821,Y. Toutouh,25,Denmark,Aarhus GF,€900K,€5K,Right,"Oct 4, 2018",
7734,221461,A. Vargas,29,Colombia,Deportivo Pasto,€750K,€1K,Right,"Jul 8, 2018",
7735,224021,S. Ojo,21,England,Stade de Reims,€1.4M,€22K,Left,,
7736,232469,Ramon Lopes,28,Brazil,Vegalta Sendai,€800K,€3K,Left,"Sep 11, 2018",
7737,243989,G. Zarfino,26,Uruguay,Extremadura UD,€875K,€3K,Right,"Aug 4, 2017",
7738,181013,N. Gerzić,34,Sweden,Örebro SK,€375K,€2K,Right,"Jan 28, 2015",
7739,187157,M. Godden,26,England,Peterborough United,€825K,€5K,Right,"Jun 4, 2018",
7740,187925,Y. Tafer,27,Algeria,FC St. Gallen,€800K,€6K,Left,"Jun 22, 2014",
7741,205334,A. Koura,25,Burkina Faso,AS Nancy Lorraine,€1M,€3K,Right,"Jul 5, 2016",
7742,205846,David Bruno,26,Portugal,CD Tondela,€775K,€2K,Right,"Jul 1, 2017",
7743,230166,Fepe Avedo,30,Brazil,Bahia,€500K,€4K,Right,"Jan 1, 2018",
7744,200983,F. Signorelli,27,Venezuela,US Salernitana 1919,€775K,€2K,Right,"Jul 22, 2017",
7745,202263,J. Jørgensen,29,Norway,Sarpsborg 08 FF,€600K,€2K,Right,"Feb 1, 2017",
7746,223511,I. Chebake,28,Morocco,Yeni Malatyaspor,€600K,€5K,Right,"Jul 6, 2017",
7747,229911,M. Kenlock,21,England,Ipswich Town,€1.1M,€3K,Left,"Aug 11, 2014",
7748,230167,Mateus Tangil,30,Brazil,América FC (Minas Gerais),€500K,€4K,Right,"Jan 1, 2018",
7749,165911,Hwang Jin Sung,34,Korea Republic,Gangwon FC,€375K,€3K,Left,"Jan 6, 2017",
7750,172823,N. Maynard,31,England,Bury,€675K,€6K,Right,"Sep 29, 2018",
7751,213272,L. Cháves,22,Argentina,Argentinos Juniors,€750K,€3K,Right,"Jan 1, 2015",
7752,228120,K. Paal,21,Netherlands,PEC Zwolle,€1M,€4K,Left,,
7753,229144,M. Campos,24,Chile,CD Palestino,€1M,€2K,Right,"Jan 1, 2018",
7754,170008,B. Hamer,30,England,Huddersfield Town,€500K,€11K,Right,"Jul 1, 2018",
7755,207897,A. Jung,26,Germany,Brøndby IF,€725K,€8K,Left,"Jul 1, 2018",
7756,163865,C. Morgan,33,Wales,Fleetwood Town,€300K,€4K,Right,"Jun 19, 2018",
7757,173337,Y. Konno,35,Japan,Gamba Osaka,€180K,€3K,Right,"Jan 1, 2012",
7758,238873,P. Pellegri,17,Italy,AS Monaco,€1.7M,€11K,Right,"Jan 27, 2018",
7759,183833,F. Andriatsima,34,Madagascar,Clermont Foot 63,€400K,€3K,Right,"Aug 26, 2018",
7760,207898,E. Soriano,29,Germany,Korona Kielce,€750K,€3K,Right,"Jul 31, 2017",
7761,213530,N. Poulsen,24,Denmark,Randers FC,€975K,€4K,Right,"Jan 1, 2012",
7762,225050,A. Ba,24,Mauritania,AJ Auxerre,€825K,€2K,Left,"Jun 15, 2017",
7763,237594,L. Šimić,21,Croatia,SPAL,€1M,€7K,Right,,
7764,183066,M. Baudry,30,France,Milton Keynes Dons,€575K,€5K,Right,"Jul 30, 2018",
7765,199963,M. Tandjigora,28,Gabon,Os Belenenses,€625K,€3K,Right,"Jul 1, 2017",
7766,219931,D. Mendoza,25,Argentina,Club Atlético Huracán,€950K,€6K,Right,"Jun 17, 2016",
7767,222235,Ren Hang,29,China PR,Hebei China Fortune FC,€600K,€5K,Left,"Jan 1, 2017",
7768,234779,Caro,24,Spain,Albacete BP,€750K,€4K,Right,,
7769,237339,R. Koike,22,Japan,Kashiwa Reysol,€800K,€3K,Right,"Jan 7, 2017",
7770,238619,J. Nikolaou,24,Germany,SG Dynamo Dresden,€875K,€5K,Left,"Jul 1, 2018",
7771,241179,Cristian Rivero,20,Spain,Valencia CF,€1.1M,€5K,Right,"Jul 1, 2017",
7772,241947,F. Amuzu,18,Belgium,RSC Anderlecht,€1.6M,€3K,Right,"Nov 23, 2017",
7773,192283,V. Lundberg,27,Sweden,BK Häcken,€900K,€2K,Right,"Jan 12, 2018",
7774,219164,Yago,22,Brazil,Al Qadisiyah,€925K,€6K,Right,"Jul 2, 2018",
7775,230172,Traeira Lopes,26,Brazil,Vitória,€525K,€4K,Left,"Jan 1, 2018",
7776,104476,C. Grindheim,34,Norway,FK Haugesund,€375K,€2K,Right,"Jan 1, 2018",
7777,193564,M. Álvarez,26,Germany,VfL Osnabrück,€900K,€2K,Right,"Aug 4, 2017",
7778,210205,D. Malone,29,Suriname,ADO Den Haag,€600K,€3K,Right,"Jul 27, 2018",
7779,229917,A. Gasbarro,23,Italy,Livorno,€850K,€1K,Left,"Jul 1, 2015",
7780,202526,S. May,25,Scotland,Aberdeen,€975K,€3K,Right,"Aug 10, 2017",
7781,146974,Miguel Flaño,33,Spain,CA Osasuna,€300K,€4K,Right,"Sep 1, 2004",
7782,225310,B. Thompson,22,England,Portsmouth,€1.1M,€5K,Right,,
7783,245790,Paulo Henrique,20,Brazil,Portimonense SC,€1.1M,€3K,Right,"Aug 31, 2018",
7784,220191,Marcelo Djaló,24,Spain,Extremadura UD,€875K,€13K,Right,,
7785,236831,A. Seydel,22,Germany,Holstein Kiel,€1.2M,€9K,Left,,
7786,191263,A. Al Fraidi,30,Saudi Arabia,Al Nassr,€725K,€12K,Right,"May 3, 2014",
7787,215584,J. Wójcicki,29,Poland,Jagiellonia Białystok,€575K,€4K,Right,"Feb 1, 2018",
7788,219680,C. Hountondji,24,Benin,New York City FC,€875K,€2K,Right,"Feb 7, 2018",
7789,220448,I. Mhirsi,24,Tunisia,Red Star FC,€1M,€2K,Right,"Jul 28, 2016",
7790,222240,Ji Xiang,28,China PR,Jiangsu Suning FC,€600K,€7K,Right,"Sep 28, 2017",
7791,163616,J. Young,32,England,Brisbane Roar,€450K,€2K,Left,"Jul 7, 2014",
7792,234016,Welliton Helmes,30,Brazil,Internacional,€725K,€9K,Right,"Jan 1, 2018",
7793,245792,E. Grezda,23,Albania,Rangers FC,€1.1M,€15K,Right,"Aug 31, 2018",
7794,193312,S. Mielitz,28,Germany,SønderjyskE,€625K,€4K,Right,"Jul 1, 2017",
7795,211745,P. Riese,28,Germany,FC Erzgebirge Aue,€625K,€3K,Left,"Jul 1, 2015",
7796,219937,N. Körber,21,Germany,VfL Osnabrück,€1.1M,€4K,Right,,
7797,242209,A. Rodriguez,25,Uruguay,Unión La Calera,€825K,€1K,Right,"Jan 1, 2018",
7798,198178,A. Calisir,28,Sweden,IFK Göteborg,€725K,€2K,Right,"Jan 2, 2018",
7799,198690,R. Torres,26,Colombia,Alianza Petrolera,€900K,€1K,Left,"Jan 26, 2016",
7800,204322,R. McKenzie,24,Scotland,Kilmarnock,€975K,€3K,Right,"Jan 1, 2010",
7801,218658,D. Iorfa,23,England,Wolverhampton Wanderers,€825K,€16K,Right,"Jul 1, 2013",
7802,219938,L. Rosseti,23,Italy,Ascoli,€1.1M,€2K,Right,"Aug 18, 2017",
7803,238882,Dani Ojeda,23,Spain,CD Leganés,€1M,€8K,Right,"Jul 2, 2018",
7804,213027,M. Preston,23,England,Mansfield Town,€825K,€5K,Right,"Jul 1, 2018",
7805,229667,Josan,28,Spain,Elche CF,€775K,€3K,Right,"Jan 1, 2018",
7806,233763,P. Dahlberg,19,Sweden,Watford,€1.1M,€4K,Right,"Jan 31, 2018",
7807,187171,Kim Ho Jun,34,Korea Republic,Gangwon FC,€300K,€2K,Right,"Jan 5, 2018",
7808,206628,A. Calello,31,Argentina,Club Atlético Banfield,€525K,€5K,Right,"Jul 27, 2018",
7809,218660,J. Sims,21,England,Reading,€1.2M,€12K,Right,,
7810,220708,B. Borrello,22,Australia,SC Freiburg,€1M,€7K,Right,"Jul 23, 2018",
7811,223268,T. Andreu,30,France,Coventry City,€725K,€4K,Right,"Aug 10, 2017",
7812,225316,J. Hendry,23,Scotland,Celtic,€925K,€13K,Right,"Jan 31, 2018",
7813,225572,O. Albornoz,22,Colombia,Deportes Tolima,€1M,€1K,Left,"Jul 1, 2014",
7814,228388,M. Thiam,23,Senegal,Barnsley,€1.2M,€4K,Right,"Aug 11, 2017",
7815,208165,B. Djimsiti,25,Albania,Atalanta,€900K,€8K,Right,"Jan 18, 2016",
7816,231205,Y. Regäsel,22,Germany,MSV Duisburg,€900K,€3K,Right,"Jul 1, 2018",
7817,205094,Jo Young Cheol,29,Korea Republic,Gyeongnam FC,€750K,€3K,Right,"Jul 10, 2018",
7818,211238,L. Kassi,23,Ivory Coast,Stabæk Fotball,€1M,€2K,Right,"Aug 1, 2012",
7819,213798,A. Mowatt,23,England,Barnsley,€1.1M,€4K,Left,"Jan 27, 2017",
7820,214054,H. Rivera,24,Colombia,Alianza Petrolera,€975K,€1K,Right,"Jul 13, 2018",
7821,216102,André Claro,27,Portugal,Boavista FC,€800K,€3K,Right,"Jul 16, 2018",
7822,152870,Felipe Saad,34,Brazil,FC Lorient,€230K,€3K,Left,"Jul 1, 2017",
7823,218662,Asdrúbal,27,Spain,AD Alcorcón,€900K,€4K,Right,"Jan 20, 2018",
7824,209703,S. Nieuwpoort,25,Netherlands,De Graafschap,€800K,€3K,Right,"Jul 29, 2016",
7825,216103,Clemente,34,Portugal,Santa Clara,€400K,€3K,Right,"Jul 1, 2014",
7826,234791,Luan Peres,23,Brazil,Club Brugge KV,€875K,€6K,Left,"Jul 1, 2018",
7827,241703,A. Lioi,21,Argentina,Rosario Central,€1.4M,€4K,Right,"Nov 15, 2017",
7828,219688,M. López,27,Argentina,Cádiz CF,€775K,€3K,Right,"Jul 12, 2017",
7829,246056,E. Vega,28,Ecuador,,€0,€0,Right,,
7830,200233,A. Messaoud,27,Morocco,Excelsior,€800K,€3K,Right,"Jul 1, 2017",
7831,206633,L. Silva,29,United States,Real Salt Lake,€750K,€3K,Right,"Jan 28, 2017",
7832,213545,J. Højbjerg,23,Denmark,Esbjerg fB,€900K,€2K,Left,"Jan 1, 2013",
7833,214313,J. Delgado,25,Chile,CD Tondela,€925K,€3K,Right,,
7834,224041,M. Schwäbe,23,Germany,Brøndby IF,€750K,€6K,Right,"Jul 1, 2018",
7835,212778,Kwon Kyung Won,26,Korea Republic,Tianjin Quanjian FC,€825K,€7K,Left,"Sep 28, 2017",
7836,227370,M. Zetterer,22,Germany,SV Werder Bremen,€850K,€5K,Right,"Jan 27, 2015",
7837,236074,Fred Soidares,34,Brazil,Paraná,€220K,€7K,Left,"Jan 1, 2018",
7838,244266,L. Menalo,21,Bosnia Herzegovina,Dinamo Zagreb,€1.1M,€1K,Right,"Jul 6, 2018",
7839,198955,Juan Muñiz,26,Spain,CD Lugo,€900K,€4K,Left,"Jul 13, 2018",
7840,201515,Kike Márquez,28,Spain,Extremadura UD,€775K,€3K,Right,"Jul 1, 2017",
7841,152107,P. Netzer,32,Austria,SCR Altach,€450K,€5K,Left,"Jul 1, 2004",
